Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,Unnamed: 7,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins,Year
30,59,3,0,0.041,0.0,0.041,0.0,4,3,1,5,1,2012
31,358,0,1,0.436,0.0,0.436,0.0,4,3,1,4,1,2012
31,358,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
31,358,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
31,358,3,0,0.01,0.0,0.01,0.0,4,3,1,4,1,2012
32,247,0,1,0.407,0.0,0.407,0.0,3,3,1,4,1,2012
32,247,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
32,247,2,1,0.0,0.0,0.0,0.0,3,3,1,2,1,2012
32,247,3,0,0.016,0.0,0.016,0.0,4,3,1,5,1,2012
33,327,0,1,0.218,0.0,0.218,0.0,3,3,1,3,1,2012
33,327,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
33,327,2,1,0.0,0.0,0.0,0.0,3,3,1,2,1,2012
33,327,3,0,0.012,0.0,0.012,0.0,4,3,1,5,1,2012
34,216,0,1,0.129,0.0,0.129,0.0,3,3,1,3,1,2012
34,216,1,1,0.0,0.0,0.0,0.0,3,3,1,1,1,2012
34,216,2,1,0.0,0.0,0.0,0.0,3,3,1,2,1,2012
34,216,3,0,0.008,0.0,0.008,0.0,4,3,1,5,1,2012
35,251,0,1,0.35,0.0,0.35,0.0,3,3,1,4,1,2012
35,251,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
35,251,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
35,251,3,0,0.022,0.0,0.022,0.0,4,3,1,5,1,2012
36,92,0,1,0.277,0.074,0.35,0.0,3,3,1,4,1,2012
36,92,1,1,0.004,0.0,0.005,0.0,3,3,1,1,1,2012
36,92,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
36,92,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2012
37,234,0,1,0.253,0.036,0.289,0.0,4,3,1,4,1,2012
37,234,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
37,234,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
37,234,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2012
38,115,0,1,0.372,0.035,0.406,0.0,3,3,1,4,1,2012
38,115,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2012
38,115,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
38,115,3,0,0.005,0.0,0.005,0.0,3,3,1,4,1,2012
39,74,0,1,0.584,0.028,0.612,0.0,4,3,1,4,1,2012
39,74,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2012
39,74,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
39,74,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
40,334,0,1,0.063,0.006,0.069,0.0,4,3,1,4,1,2012
40,334,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2012
40,334,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
40,334,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2012
41,302,0,1,0.401,0.034,0.435,0.0,4,3,1,4,1,2012
41,302,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
41,302,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
41,302,3,0,0.005,0.0,0.005,0.0,4,3,1,4,1,2012
42,34,0,1,0.403,0.091,0.494,0.0,3,3,1,4,1,2012
42,34,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
42,34,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
42,34,3,0,0.008,0.0,0.008,0.0,4,3,1,4,1,2012
43,344,0,1,0.47,0.084,0.555,0.0,4,3,1,4,1,2012
43,344,1,1,0.003,0.0,0.003,0.0,3,3,1,1,1,2012
43,344,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
43,344,3,0,0.007,0.0,0.007,0.0,4,3,1,4,1,2012
44,123,0,1,0.446,0.086,0.532,0.0,3,3,1,4,1,2012
44,123,1,1,0.006,0.0,0.007,0.0,3,3,1,1,1,2012
44,123,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
44,123,3,0,0.006,0.0,0.006,0.0,4,3,1,4,1,2012
45,124,0,1,0.312,0.065,0.377,0.0,3,3,1,4,1,2012
45,124,1,1,0.005,0.0,0.006,0.0,3,3,1,1,1,2012
45,124,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
45,124,3,0,0.035,0.0,0.035,0.0,4,3,1,4,1,2012
46,47,0,1,0.455,0.054,0.509,0.0,3,3,1,4,1,2012
46,47,1,1,0.039,0.0,0.039,0.0,3,3,1,1,1,2012
46,47,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2012
46,47,3,0,0.006,0.0,0.006,0.0,3,3,1,4,1,2012
47,96,0,1,0.442,0.058,0.5,0.0,3,3,1,4,1,2012
47,96,1,1,0.027,0.0,0.027,0.0,3,3,1,1,1,2012
47,96,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2012
47,96,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2012
48,117,0,1,0.431,0.069,0.5,0.0,3,3,1,4,1,2012
48,117,1,1,0.033,0.0,0.033,0.0,3,3,1,1,1,2012
48,117,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2012
48,117,3,0,0.006,0.0,0.006,0.0,3,3,1,4,1,2012
49,158,0,1,0.386,0.045,0.431,0.0,3,3,1,4,1,2012
49,158,1,1,0.012,0.0,0.013,0.0,3,3,1,1,1,2012
49,158,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
49,158,3,0,0.012,0.0,0.012,0.0,4,3,1,4,1,2012
50,262,0,1,0.517,0.055,0.572,0.0,4,3,1,4,1,2012
50,262,1,1,0.006,0.0,0.006,0.0,3,3,1,1,1,2012
50,262,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
50,262,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2012
51,261,0,1,0.436,0.056,0.492,0.0,4,3,1,4,1,2012
51,261,1,1,0.04,0.0,0.04,0.0,4,3,1,1,1,2012
51,261,2,1,0.002,0.0,0.002,0.0,4,3,1,4,1,2012
51,261,3,0,0.004,0.0,0.004,0.0,4,3,1,4,1,2012
52,316,0,1,0.313,0.061,0.373,0.0,4,3,1,4,1,2012
52,316,1,1,0.003,0.0,0.004,0.0,3,3,1,1,1,2012
52,316,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
52,316,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2012
53,33,0,1,0.209,0.056,0.265,0.0,3,3,1,4,1,2012
53,33,1,1,0.001,0.0,0.002,0.0,3,3,1,1,1,2012
53,33,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
53,33,3,0,0.005,0.0,0.005,0.0,4,3,1,4,1,2012
54,72,0,1,0.419,0.092,0.511,0.0,3,3,1,4,1,2012
54,72,1,1,0.004,0.0,0.004,0.0,3,3,1,1,1,2012
54,72,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
54,72,3,0,0.009,0.0,0.009,0.0,4,3,1,4,1,2012
55,329,0,1,0.186,0.04,0.226,0.0,3,3,1,4,1,2012
55,329,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
55,329,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
55,329,3,0,0.009,0.0,0.009,0.0,4,3,1,4,1,2012
56,55,0,1,0.191,0.042,0.232,0.0,3,3,1,4,1,2012
56,55,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
56,55,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
56,55,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
57,114,0,1,0.092,0.009,0.101,0.0,4,3,1,4,1,2012
57,114,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
57,114,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
57,114,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
58,317,0,1,0.168,0.032,0.2,0.0,3,3,1,4,1,2012
58,317,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
58,317,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
58,317,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
59,12,0,1,0.162,0.041,0.203,0.0,3,3,1,4,1,2012
59,12,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
59,12,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
59,12,3,0,0.005,0.0,0.005,0.0,3,3,1,4,1,2012
60,331,0,1,0.211,0.047,0.258,0.0,3,3,1,3,1,2012
60,331,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
60,331,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
60,331,3,0,0.027,0.0,0.027,0.0,3,3,1,2,1,2012
61,35,0,1,0.272,0.107,0.38,0.0,3,3,1,4,1,2012
61,35,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2012
61,35,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
61,35,3,0,0.012,0.0,0.012,0.0,3,3,1,2,1,2012
62,386,0,1,0.162,0.157,0.319,0.0,3,3,1,3,1,2012
62,386,1,1,0.001,0.001,0.001,0.0,3,3,1,1,1,2012
62,386,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
62,386,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2012
63,91,0,1,0.253,0.088,0.341,0.0,3,3,1,4,1,2012
63,91,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2012
63,91,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
63,91,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
64,354,0,1,0.114,0.082,0.195,0.0,3,3,1,3,1,2012
64,354,1,1,0.0,0.0,0.001,0.0,4,3,1,1,1,2012
64,354,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
64,354,3,0,0.002,0.0,0.002,0.0,3,3,1,2,1,2012
65,112,0,1,0.5,0.04,0.541,0.0,3,3,1,3,1,2012
65,112,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2012
65,112,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2012
65,112,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
66,107,0,1,0.342,0.058,0.4,0.0,3,3,1,3,1,2012
66,107,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2012
66,107,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
66,107,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
67,113,0,1,0.235,0.026,0.261,0.0,3,3,1,4,1,2012
67,113,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
67,113,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
67,113,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
68,43,0,1,0.411,0.23,0.641,0.0,3,3,1,3,1,2012
68,43,1,1,0.002,0.001,0.003,0.0,3,3,1,1,1,2012
68,43,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
68,43,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
69,76,0,1,0.245,0.849,1.094,0.0,3,3,1,3,1,2012
69,76,1,1,0.001,0.004,0.005,0.0,3,3,1,1,1,2012
69,76,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
69,76,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
70,256,0,1,0.336,0.231,0.567,0.0,3,3,1,3,1,2012
70,256,1,1,0.002,0.001,0.003,0.0,3,3,1,1,1,2012
70,256,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
70,256,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2012
71,52,0,1,0.115,1.749,1.864,0.0,3,3,1,3,1,2012
71,52,1,1,0.001,0.008,0.009,0.0,3,3,1,1,1,2012
71,52,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
71,52,3,0,0.002,0.0,0.002,0.0,3,3,1,3,1,2012
72,177,0,1,0.106,0.756,0.862,0.0,3,3,1,4,1,2012
72,177,1,1,0.003,0.004,0.007,0.0,4,3,1,1,1,2012
72,177,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
72,177,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
73,185,0,1,0.218,0.044,0.262,0.0,3,3,1,3,1,2012
73,185,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
73,185,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
73,185,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
74,283,0,1,0.317,0.056,0.374,0.0,3,3,1,3,1,2012
74,283,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
74,283,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
74,283,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
75,392,0,1,0.216,0.069,0.285,0.0,3,3,1,3,1,2012
75,392,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
75,392,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
75,392,3,0,0.017,0.0,0.017,0.0,4,3,1,4,1,2012
76,376,0,1,0.254,0.082,0.336,0.0,3,3,1,3,1,2012
76,376,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2012
76,376,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
76,376,3,0,0.017,0.0,0.017,0.0,4,3,1,4,1,2012
77,391,0,1,0.71,0.066,0.775,0.0,3,3,1,4,1,2012
77,391,1,1,0.003,0.001,0.003,0.0,4,3,1,1,1,2012
77,391,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
77,391,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
78,265,0,1,0.899,0.088,0.988,0.0,3,3,1,4,1,2012
78,265,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2012
78,265,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
78,265,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
79,41,0,1,0.782,0.052,0.834,0.0,3,3,1,4,1,2012
79,41,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2012
79,41,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
79,41,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
80,42,0,1,0.499,0.032,0.531,0.0,3,3,1,4,1,2012
80,42,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
80,42,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
80,42,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
81,266,0,1,0.399,0.052,0.45,0.0,3,3,1,4,1,2012
81,266,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2012
81,266,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
81,266,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
82,342,0,1,0.402,0.047,0.449,0.0,3,3,1,4,1,2012
82,342,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2012
82,342,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
82,342,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
83,311,0,1,0.462,0.158,0.62,0.0,3,3,1,3,1,2012
83,311,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2012
83,311,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
83,311,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
84,10,0,1,0.362,0.055,0.417,0.0,3,3,1,4,1,2012
84,10,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2012
84,10,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
84,10,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
85,32,0,1,0.299,0.048,0.347,0.0,3,3,1,4,1,2012
85,32,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
85,32,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
85,32,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
86,293,0,1,0.219,0.031,0.25,0.0,3,3,1,3,1,2012
86,293,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
86,293,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
86,293,3,0,0.003,0.0,0.003,0.0,3,3,1,2,1,2012
87,131,0,1,0.532,0.052,0.585,0.0,4,3,1,3,1,2012
87,131,1,1,0.014,0.0,0.014,0.0,4,3,1,1,1,2012
87,131,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
87,131,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
88,23,0,1,0.896,0.036,0.932,0.0,4,3,1,4,1,2012
88,23,1,1,0.006,0.0,0.006,0.0,4,3,1,1,1,2012
88,23,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
88,23,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
89,24,0,1,0.594,0.031,0.625,0.0,4,3,1,4,1,2012
89,24,1,1,0.004,0.0,0.004,0.0,4,3,1,1,1,2012
89,24,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
89,24,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
90,248,0,1,0.658,0.071,0.729,0.0,4,3,1,4,1,2012
90,248,1,1,0.009,0.001,0.01,0.0,4,3,1,1,1,2012
90,248,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
90,248,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
91,271,0,1,0.65,0.028,0.677,0.0,4,3,1,4,1,2012
91,271,1,1,0.008,0.0,0.008,0.0,4,3,1,1,1,2012
91,271,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
91,271,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
92,64,0,1,1.341,0.119,1.46,0.0,3,3,1,3,1,2012
92,64,1,1,0.004,0.001,0.005,0.0,4,3,1,1,1,2012
92,64,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
92,64,3,0,0.67,0.0,0.67,0.0,2,3,1,1,1,2012
93,348,0,1,1.249,0.065,1.314,0.0,4,3,1,4,1,2012
93,348,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2012
93,348,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
93,348,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
94,235,0,1,0.923,0.079,1.003,0.0,3,3,1,4,1,2012
94,235,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2012
94,235,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
94,235,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2012
95,236,0,1,0.894,0.032,0.926,0.0,4,3,1,4,1,2012
95,236,1,1,0.005,0.0,0.006,0.0,3,3,1,1,1,2012
95,236,2,1,0.001,0.0,0.001,0.0,3,3,1,3,1,2012
95,236,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
96,282,0,1,0.888,0.039,0.926,0.0,4,3,1,4,1,2012
96,282,1,1,0.005,0.0,0.005,0.0,4,3,1,1,1,2012
96,282,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
96,282,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
97,349,0,1,0.593,0.016,0.609,0.0,4,3,1,3,1,2012
97,349,1,1,0.003,0.0,0.003,0.0,4,3,1,1,1,2012
97,349,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
97,349,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
98,111,0,1,0.628,0.054,0.682,0.0,3,3,1,3,1,2012
98,111,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
98,111,2,1,0.001,0.0,0.001,0.0,2,3,1,1,1,2012
98,111,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
99,269,0,1,0.121,0.017,0.137,0.0,4,3,1,4,1,2012
99,269,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2012
99,269,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
99,269,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2012
100,199,0,1,0.216,0.03,0.246,0.0,4,3,1,2,1,2012
100,199,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2012
100,199,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
100,199,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2012
101,273,0,1,0.149,0.269,0.419,0.0,3,3,1,3,1,2012
101,273,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2012
101,273,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
101,273,3,0,0.002,0.0,0.002,0.0,3,3,1,4,1,2012
102,29,0,1,0.092,0.042,0.134,0.0,3,3,1,3,1,2012
102,29,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2012
102,29,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
102,29,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2012
103,366,0,1,0.043,0.052,0.094,0.0,3,3,1,3,1,2012
103,366,1,1,0.0,0.0,0.0,0.0,3,3,1,1,1,2012
103,366,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
103,366,3,0,0.001,0.0,0.001,0.0,3,3,1,3,1,2012
104,264,0,1,0.29,0.032,0.322,0.0,4,3,1,4,1,2012
104,264,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
104,264,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
104,264,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2012
105,2,0,1,0.176,0.009,0.185,0.0,4,3,1,4,1,2012
105,2,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
105,2,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
105,2,3,0,0.013,0.0,0.013,0.0,3,3,1,3,1,2012
106,330,0,1,0.274,0.046,0.32,0.0,4,3,1,4,1,2012
106,330,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
106,330,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
106,330,3,0,0.011,0.0,0.011,0.0,3,3,1,4,1,2012
107,356,0,1,0.19,0.173,0.363,0.0,3,3,1,4,1,2012
107,356,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2012
107,356,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
107,356,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
108,165,0,1,0.295,0.015,0.31,0.0,4,3,1,4,1,2012
108,165,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
108,165,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
108,165,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
109,48,0,1,0.394,0.049,0.443,0.0,3,3,1,4,1,2012
109,48,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
109,48,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
109,48,3,0,0.023,0.0,0.023,0.0,4,3,1,4,1,2012
110,279,0,1,0.343,0.022,0.365,0.0,3,3,1,4,1,2012
110,279,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2012
110,279,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
110,279,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2012
111,281,0,1,0.405,0.044,0.448,0.0,3,3,1,4,1,2012
111,281,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
111,281,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
111,281,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2012
112,175,0,1,0.208,0.011,0.219,0.0,3,3,1,4,1,2012
112,175,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
112,175,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
112,175,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
113,284,0,1,0.491,0.064,0.555,0.0,3,3,1,4,1,2012
113,284,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2012
113,284,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
113,284,3,0,0.009,0.0,0.009,0.0,3,3,1,3,1,2012
114,365,0,1,0.167,0.028,0.195,0.0,3,3,1,4,1,2012
114,365,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
114,365,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
114,365,3,0,0.076,0.0,0.076,0.0,4,3,1,5,1,2012
115,280,0,1,0.23,0.012,0.242,0.0,3,3,1,3,1,2012
115,280,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
115,280,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
115,280,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2012
116,249,0,1,0.028,0.004,0.033,0.0,3,3,1,3,1,2012
116,249,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2012
116,249,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
116,249,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2012
117,308,0,1,0.296,0.116,0.412,0.0,3,3,1,4,1,2012
117,308,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2012
117,308,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
117,308,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
118,307,0,1,0.297,0.065,0.362,0.0,3,3,1,3,1,2012
118,307,1,1,0.001,0.0,0.002,0.0,3,3,1,1,1,2012
118,307,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2012
118,307,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2012
119,252,0,1,0.169,0.02,0.189,0.0,3,3,1,3,1,2012
119,252,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2012
119,252,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
119,252,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2012
120,51,0,1,0.434,0.21,0.645,0.0,3,3,1,4,1,2012
120,51,1,1,0.002,0.002,0.003,0.0,4,3,1,1,1,2012
120,51,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
120,51,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2012
121,133,0,1,0.607,0.121,0.729,0.0,3,3,1,3,1,2012
121,133,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2012
121,133,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
121,133,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2012
122,46,0,1,5.205,0.093,5.298,0.0,3,3,1,2,1,2012
122,46,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2012
122,46,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2012
122,46,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
123,301,0,1,1.121,0.103,1.223,0.0,3,3,1,3,1,2012
123,301,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2012
123,301,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2012
123,301,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2012
